Time,Temperature,Humidity,Pressure,SoundLvL
1717053727539121760,23.02,986.47,52.38,-55.39
1717053727624955875,23.01,986.48,52.39,-52.18
1717053727731572073,23.02,986.53,52.39,-54.31
1717053727838223948,23.01,986.51,52.40,-55.05
1717053727934233843,23.01,986.48,52.40,-54.75
1717053728030437437,23.00,986.50,52.40,-55.26
1717053728126270198,23.00,986.52,52.42,-54.95
1717053728232927125,23.02,986.50,52.41,-54.84
1717053728339636135,23.02,986.47,52.40,-55.36
1717053728424895250,23.01,986.52,52.40,-54.68
1717053728531719781,23.01,986.55,52.40,-53.98
1717053728638287645,23.02,986.50,52.41,-50.32
1717053728734263114,23.01,986.57,52.40,-55.06
1717053728840987801,23.01,986.49,52.41,-55.52
1717053728926265822,23.01,986.51,52.41,-55.67
1717053729032930718,23.01,986.52,52.40,-55.42
1717053729139806395,23.01,986.57,52.42,-55.38
1717053729235617437,23.01,986.55,52.41,-55.36
1717053729331596864,23.01,986.51,52.41,-55.32
1717053729428223895,23.01,986.52,52.42,-55.45
1717053729534077280,23.01,986.48,52.41,-55.67
1717053729640802957,23.01,986.46,52.40,-55.58
1717053729726095666,23.01,986.46,52.41,-55.26
1717053729832772124,23.01,986.52,52.40,-55.50
1717053729928856655,23.02,986.51,52.41,-55.56
1717053730035441811,23.01,986.46,52.40,-55.53
1717053730131448374,23.01,986.52,52.41,-55.48
1717053730228304363,23.01,986.46,52.41,-55.49
1717053730335088947,23.01,986.48,52.40,-54.93
1717053730441689155,23.01,986.54,52.41,-54.67
1717053730526871499,23.01,986.44,52.39,-51.02
1717053730633702436,23.01,986.52,52.40,-54.84
1717053730728843947,23.01,986.51,52.41,-55.14
1717053730835480197,23.00,986.48,52.41,-54.57
1717053730942088634,23.01,986.48,52.41,-54.94
1717053731027452592,23.01,986.55,52.41,-55.45
1717053731134123217,23.02,986.55,52.41,-55.45
1717053731230248686,23.00,986.42,52.43,-54.15
1717053731336832384,23.01,986.46,52.41,-54.80
1717053731432765665,23.01,986.52,52.39,-55.43
1717053731529585925,23.01,986.51,52.41,-55.41
1717053731636239780,23.01,986.52,52.41,-55.56
1717053731743004311,23.00,986.45,52.42,-55.66
1717053731828174727,23.01,986.46,52.41,-55.60
1717053731934780977,23.01,986.48,52.42,-55.76
1717053732031088946,23.01,986.46,52.41,-55.16
1717053732137500665,23.00,986.48,52.42,-55.47
1717053732233631446,23.02,986.53,52.41,-55.33
1717053732329592696,23.01,986.49,52.41,-55.75
1717053732436145352,23.02,986.53,52.40,-55.40
1717053732532202279,23.01,986.46,52.41,-55.38
1717053732628149727,23.01,986.51,52.40,-55.42
1717053732734773269,23.01,986.51,52.40,-55.52
1717053732830980039,23.01,986.55,52.40,-55.54
1717053732937455300,23.02,986.53,52.41,-55.40
1717053733044132331,23.01,986.48,52.42,-55.43
1717053733129511289,23.02,986.53,52.40,-55.30
1717053733236137644,23.01,986.49,52.40,-55.13
1717053733332223373,23.01,986.49,52.41,-55.06
1717053733438838321,23.01,986.48,52.44,-55.14
1717053733534846914,23.01,986.49,52.42,-55.42
1717053733630533789,23.02,986.50,52.42,-54.97
1717053733737089362,23.00,986.50,52.41,-54.85
1717053733832917591,23.01,986.46,52.42,-54.69
1717053733929046810,23.01,986.48,52.44,-49.02
1717053734035721185,23.02,986.48,52.41,-51.08
1717053734131630716,23.01,986.52,52.41,-55.22
1717053734238298893,23.01,986.52,52.40,-54.42
1717053734324185299,23.01,986.55,52.41,-55.12
1717053734430975924,23.02,986.51,52.43,-55.57
1717053734537561393,23.02,986.56,52.43,-55.35
1717053734633523112,23.02,986.53,52.42,-55.65
1717053734729531862,23.01,986.57,52.43,-55.30
1717053734836206393,23.02,986.59,52.42,-55.26
1717053734932202591,23.01,986.52,52.42,-55.10
1717053735038887434,23.01,986.52,52.42,-55.57
1717053735124087487,23.01,986.52,52.43,-48.00
1717053735230522070,23.01,986.49,52.45,-55.35
1717053735337447278,23.01,986.56,52.42,-55.49
1717053735433458320,23.02,986.51,52.44,-54.93
1717053735540308216,23.01,986.46,52.43,-54.68
1717053735625486809,23.02,986.56,52.42,-55.58
1717053735731651497,23.02,986.51,52.41,-55.44
1717053735838789934,23.01,986.46,52.42,-55.40
1717053735934944517,23.02,986.53,52.42,-55.62
1717053736030903372,23.01,986.49,52.42,-55.26
1717053736137480663,23.01,986.51,52.43,-55.47
1717053736233461132,23.02,986.53,52.44,-55.59
1717053736339707642,23.02,986.51,52.42,-55.57
1717053736424826601,23.03,986.52,52.41,-55.58
1717053736531080611,23.02,986.58,52.42,-55.63
1717053736638158580,23.02,986.50,52.41,-55.59
1717053736734218892,23.01,986.52,52.41,-55.45
1717053736830244153,23.02,986.53,52.40,-55.66
1717053736926152278,23.02,986.53,52.42,-55.55
1717053737032801809,23.02,986.53,52.41,-55.61
1717053737139593996,23.03,986.52,52.40,-55.62
1717053737224877121,23.02,986.55,52.40,-55.64
1717053737331487798,23.02,986.50,52.42,-55.69
1717053737427486965,23.02,986.53,52.41,-55.30
1717053737534123423,23.02,986.53,52.40,-55.39
1717053737641000715,23.02,986.53,52.41,-55.39
1717053737726174881,23.01,986.49,52.42,-55.32
1717053737833517069,23.02,986.56,52.40,-55.74
1717053737940266340,23.02,986.53,52.40,-55.42
1717053738036238527,23.02,986.53,52.40,-55.53
1717053738132195610,23.02,986.56,52.38,-54.30
1717053738228138267,23.02,986.53,52.41,-55.50
1717053738334914464,23.02,986.53,52.41,-55.59
1717053738441556964,23.02,986.50,52.42,-55.46
1717053738526869204,23.01,986.52,52.42,-55.61
1717053738633403214,23.01,986.46,52.42,-55.72
1717053738729507850,23.02,986.50,52.40,-55.47
1717053738836139204,23.02,986.53,52.41,-54.83
1717053738932085141,23.02,986.47,52.41,-54.99
1717053739028086391,23.01,986.52,52.42,-55.05
1717053739134754673,23.01,986.52,52.41,-54.30
1717053739241526756,23.02,986.53,52.42,-55.46
1717053739326794620,23.01,986.44,52.40,-55.71
1717053739433447745,23.02,986.53,52.42,-55.33
1717053739529530402,23.02,986.53,52.41,-55.36
1717053739636143995,23.01,986.52,52.41,-55.36
1717053739742828162,23.02,986.51,52.43,-55.27
1717053739828264047,23.02,986.56,52.42,-55.46
1717053739934807589,23.01,986.52,52.42,-55.43
1717053740030906547,23.01,986.56,52.40,-55.63
1717053740137554203,23.02,986.53,52.42,-55.55
1717053740233501443,23.01,986.57,52.41,-55.47
1717053740329568995,23.00,986.53,52.42,-55.45
1717053740436252745,23.02,986.53,52.42,-55.73
1717053740532309724,23.02,986.53,52.41,-55.47
1717053740627661078,23.01,986.55,52.41,-55.43
1717053740734797745,23.01,986.52,52.42,-55.47
1717053740830895922,23.01,986.49,52.41,-55.55
1717053740937570088,23.01,986.52,52.42,-55.43
1717053741033421026,23.02,986.56,52.41,-55.54
1717053741129569672,23.01,986.49,52.41,-55.50
1717053741236132172,23.01,986.57,52.40,-55.43
1717053741332144984,23.01,986.57,52.41,-55.49
1717053741428088161,23.01,986.54,52.40,-55.56
1717053741534939203,23.01,986.51,52.40,-55.09
1717053741630944515,23.02,986.53,52.41,-55.05
1717053741737464099,23.01,986.55,52.41,-55.49
1717053741822840557,23.01,986.56,52.41,-55.54
1717053741929539359,23.02,986.55,52.41,-53.45
1717053742036180348,23.01,986.49,52.41,-55.50
1717053742132191703,23.02,986.59,52.40,-55.38
1717053742238915921,23.01,986.49,52.40,-55.41
1717053742334788942,23.01,986.57,52.39,-55.38
1717053742430955869,23.02,986.50,52.40,-54.92
1717053742537457588,23.01,986.49,52.40,-55.09
1717053742633578369,23.02,986.53,52.42,-55.35
1717053742729521598,23.01,986.52,52.42,-55.36
1717053742836241807,23.02,986.50,52.39,-55.41
1717053742932228942,23.01,986.52,52.40,-55.43
1717053743039179306,23.02,986.50,52.40,-55.37
1717053743124034202,23.02,986.53,52.40,-55.57
1717053743230727223,23.01,986.51,52.41,-55.68
1717053743337488213,23.01,986.57,52.40,-55.42
1717053743433415869,23.01,986.56,52.40,-55.61
1717053743529525088,23.02,986.55,52.39,-55.59
1717053743636148056,23.01,986.52,52.40,-55.83
1717053743731943317,23.01,986.55,52.40,-55.53
1717053743838748681,23.01,986.52,52.39,-55.32
1717053743924535817,23.02,986.58,52.41,-55.36
1717053744030862066,23.01,986.52,52.39,-55.36
1717053744137492744,23.01,986.57,52.38,-55.35
1717053744233443212,23.01,986.54,52.39,-54.58
1717053744340272431,23.02,986.50,52.39,-54.15
1717053744425678785,23.01,986.54,52.37,-55.26
1717053744532286493,23.01,986.55,52.39,-54.94
1717053744638767379,23.01,986.52,52.40,-55.02
1717053744734280139,23.02,986.47,52.39,-54.83
1717053744830261806,23.01,986.55,52.38,-55.36
1717053744926187274,23.02,986.50,52.38,-55.38
1717053745032843837,23.00,986.58,52.37,-55.45
1717053745139596076,23.01,986.49,52.39,-55.42
1717053745224785191,23.01,986.46,52.36,-55.40
1717053745330997274,23.02,986.58,52.39,-55.31
1717053745438137743,23.01,986.52,52.39,-55.07
1717053745534166233,23.01,986.55,52.37,-50.58
1717053745630186701,23.01,986.55,52.38,-49.16
1717053745726134930,23.01,986.52,52.38,-54.70
1717053745832797847,23.00,986.53,52.37,-55.35
1717053745939592639,23.01,986.56,52.36,-53.88
1717053746024762951,23.01,986.52,52.37,-53.98
1717053746130943680,23.01,986.51,52.36,-55.29
1717053746227421597,23.02,986.58,52.36,-55.44
1717053746334093159,23.01,986.52,52.39,-55.41
1717053746441001388,23.02,986.53,52.35,-55.20
1717053746526155243,23.01,986.52,52.37,-55.24
1717053746632440295,23.01,986.55,52.35,-55.47
1717053746739620451,23.01,986.57,52.35,-55.51
1717053746835584878,23.01,986.51,52.36,-55.35
1717053746930957117,23.02,986.53,52.35,-54.75
1717053747027488940,23.01,986.54,52.36,-53.49
1717053747134135919,23.01,986.60,52.37,-55.19
1717053747240886961,23.02,986.55,52.37,-55.11
1717053747326320346,23.00,986.53,52.37,-55.33
1717053747432879253,23.01,986.55,52.37,-55.22
1717053747528980398,23.01,986.54,52.38,-55.40
1717053747635507326,23.01,986.51,52.36,-55.31
1717053747731648419,23.01,986.52,52.38,-55.35
1717053747827610086,23.01,986.57,52.36,-55.42
1717053747934353471,23.02,986.50,52.36,-55.68
1717053748030310555,23.01,986.52,52.36,-55.54
1717053748126191961,23.00,986.50,52.35,-55.06
1717053748232952169,23.02,986.55,52.35,-55.75
1717053748328968054,23.01,986.56,52.36,-54.59
1717053748435621388,23.01,986.52,52.36,-55.05
1717053748542395711,23.01,986.52,52.37,-55.15
1717053748627505971,23.01,986.54,52.34,-55.59
1717053748734260815,23.01,986.52,52.37,-55.55
1717053748830356023,23.02,986.53,52.34,-54.90
1717053748936907273,23.00,986.56,52.34,-55.64
1717053749032837429,23.02,986.55,52.34,-55.40
1717053749128888315,23.01,986.54,52.36,-55.41
1717053749236212689,23.01,986.55,52.36,-55.53
1717053749331903731,23.01,986.48,52.34,-55.41
1717053749428401596,23.01,986.51,52.36,-55.61
1717053749534955294,23.01,986.52,52.34,-55.46
1717053749630396908,23.01,986.57,52.35,-55.51
1717053749736950346,23.02,986.56,52.34,-55.17
1717053749832858262,23.01,986.54,52.35,-54.42
1717053749928880085,23.02,986.56,52.34,-54.87
1717053750035519720,23.00,986.50,52.34,-55.17
1717053750131562064,23.00,986.48,52.35,-55.09
1717053750227642897,23.01,986.57,52.35,-53.78
1717053750334296595,23.02,986.47,52.35,-54.98
1717053750430332637,23.01,986.55,52.37,-55.53
1717053750537069720,23.01,986.46,52.37,-55.57
1717053750622648835,23.01,986.52,52.37,-55.43
1717053750728942220,23.01,986.51,52.36,-55.02
1717053750835620762,23.00,986.50,52.36,-55.32
1717053750931513158,23.01,986.51,52.40,-55.54
1717053751038296178,23.01,986.49,52.36,-55.03
1717053751134273366,23.00,986.48,52.38,-55.32
1717053751230363001,23.00,986.50,52.40,-55.38
1717053751336956335,23.00,986.48,52.39,-55.34
1717053751433011699,23.01,986.46,52.38,-55.56
1717053751528982793,23.01,986.46,52.40,-55.26
1717053751635613574,23.00,986.56,52.39,-55.15
1717053751731484720,23.01,986.51,52.39,-55.43
1717053751838286907,23.00,986.53,52.41,-55.24
1717053751923744043,23.02,986.53,52.38,-55.15
1717053752030299980,23.01,986.55,52.39,-52.33
1717053752136958626,23.01,986.52,52.39,-55.28
1717053752232852480,23.01,986.41,52.40,-55.73
1717053752328836022,23.01,986.49,52.37,-55.55
1717053752424989876,23.01,986.52,52.38,-55.64
1717053752531585657,23.01,986.56,52.39,-55.51
1717053752638306907,23.00,986.53,52.40,-55.46
1717053752734365188,23.00,986.53,52.39,-55.73
1717053752830393938,23.01,986.46,52.40,-55.52
1717053752936679146,23.01,986.46,52.39,-55.47
1717053753032610344,23.01,986.51,52.37,-55.59
1717053753140346959,23.00,986.48,52.38,-55.58
1717053753225531959,23.01,986.54,52.39,-55.27
1717053753332268678,23.01,986.49,52.38,-54.66
1717053753438892480,23.02,986.55,52.37,-54.90
1717053753534889407,23.01,986.51,52.39,-54.70
1717053753630976125,23.02,986.53,52.37,-55.31
1717053753726851177,23.01,986.51,52.36,-54.80
1717053753833527063,23.00,986.48,52.37,-54.31
1717053753940333521,23.02,986.53,52.35,-55.37
1717053754025792375,23.00,986.48,52.35,-55.24
1717053754132195136,23.01,986.55,52.35,-48.41
1717053754238847948,23.01,986.54,52.35,-53.93
1717053754334883000,23.01,986.48,52.35,-55.08
1717053754441607115,23.01,986.49,52.36,-55.28
1717053754526940865,23.00,986.50,52.36,-55.37
1717053754633573208,23.01,986.46,52.35,-54.33
1717053754740339094,23.01,986.51,52.35,-54.63
1717053754835846229,23.01,986.52,52.36,-53.43
1717053754932299302,23.00,986.50,52.35,-50.00
1717053755028142323,23.01,986.55,52.37,-54.40
1717053755133901958,23.00,986.53,52.34,-54.68
1717053755241735135,23.01,986.55,52.36,-54.97
1717053755326920291,23.01,986.51,52.35,-54.86
1717053755433539145,23.01,986.56,52.35,-55.09
1717053755529532166,23.01,986.52,52.35,-55.22
1717053755636203260,23.01,986.46,52.36,-55.43
1717053755732316593,23.00,986.45,52.36,-55.47
1717053755828276385,23.01,986.52,52.35,-55.47
1717053755934418364,23.01,986.51,52.35,-55.50
1717053756041599249,23.01,986.46,52.36,-55.47
1717053756126843833,23.00,986.48,52.36,-55.62
1717053756233046801,23.01,986.48,52.38,-55.60
1717053756329620968,23.00,986.53,52.36,-55.22
1717053756436243155,23.00,986.48,52.36,-55.18
1717053756542914614,23.00,986.50,52.36,-55.50
1717053756628262114,23.01,986.46,52.36,-55.35
1717053756734853051,23.00,986.50,52.38,-55.52
1717053756830987062,23.01,986.51,52.36,-55.34
1717053756937591437,23.01,986.46,52.38,-55.52
1717053757033616124,23.00,986.45,52.36,-55.51
1717053757129610811,23.01,986.51,52.37,-55.32
1717053757236293989,23.00,986.42,52.37,-55.55
1717053757342943259,23.01,986.54,52.39,-55.35
1717053757428233468,23.00,986.50,52.38,-55.31
1717053757534812322,23.00,986.48,52.36,-55.32
1717053757631076124,23.01,986.46,52.36,-55.36
1717053757737620186,23.01,986.56,52.37,-55.31
1717053757833516749,23.01,986.46,52.38,-55.47
1717053757929571853,23.01,986.57,52.38,-55.41
1717053758036176644,23.01,986.55,52.37,-55.39
1717053758132227999,23.01,986.49,52.38,-55.33
1717053758228146019,23.00,986.56,52.38,-55.64
1717053758334872634,23.01,986.52,52.37,-55.66
1717053758430970446,23.01,986.52,52.37,-55.47
1717053758537591696,23.00,986.50,52.39,-55.45
1717053758644261488,23.01,986.55,52.37,-55.50
1717053758729568623,23.01,986.55,52.37,-55.39
1717053758836171800,23.00,986.48,52.39,-54.99
1717053758932218415,23.00,986.45,52.36,-55.04
1717053759038842269,23.01,986.51,52.38,-54.38
1717053759134848675,23.00,986.50,52.38,-54.77
1717053759231127582,23.01,986.51,52.38,-55.41
1717053759337761592,23.01,986.46,52.36,-55.55
1717053759433627946,23.01,986.52,52.38,-55.47
1717053759529770342,23.02,986.55,52.39,-55.53
1717053759636266071,23.01,986.51,52.39,-55.41
1717053759732230498,23.00,986.50,52.39,-55.41
1717053759839104300,23.00,986.58,52.37,-55.35
1717053759924238154,23.01,986.57,52.39,-55.31
1717053760030860237,23.01,986.52,52.39,-55.43
1717053760137411904,23.00,986.48,52.37,-55.55
1717053760233514664,23.00,986.55,52.38,-55.05
1717053760329510758,23.01,986.49,52.37,-55.71
1717053760435400914,23.01,986.49,52.37,-55.57
1717053760532120810,23.01,986.49,52.39,-55.56
1717053760638736643,23.00,986.50,52.36,-55.41
1717053760724308831,23.02,986.45,52.39,-55.47
1717053760830747633,23.01,986.54,52.38,-55.70
1717053760937410498,23.02,986.58,52.37,-55.30
1717053761032595966,23.02,986.48,52.37,-55.53
1717053761140044820,23.01,986.52,52.39,-55.36
1717053761225612216,23.01,986.52,52.39,-55.04
1717053761332227841,23.01,986.44,52.39,-55.29
1717053761438696279,23.01,986.52,52.39,-55.36
1717053761533946226,23.01,986.54,52.39,-55.24
1717053761630099039,23.00,986.53,52.39,-54.92
1717053761736615445,23.01,986.51,52.37,-55.22
1717053761832726331,23.02,986.53,52.39,-55.32
1717053761939372216,23.01,986.54,52.40,-55.00
1717053762024520341,23.01,986.55,52.39,-55.34
1717053762131253049,23.02,986.47,52.38,-55.33
1717053762238118622,23.01,986.46,52.40,-55.57
1717053762333893414,23.01,986.48,52.39,-55.43
1717053762430202216,23.01,986.52,52.39,-55.54
1717053762525823882,23.02,986.63,52.39,-55.53
1717053762632230341,23.01,986.51,52.39,-55.32
1717053762739802945,23.01,986.51,52.40,-55.49
1717053762824762111,23.01,986.54,52.39,-55.40
1717053762931196174,23.01,986.49,52.41,-55.35
1717053763027320080,23.01,986.52,52.39,-55.37
1717053763133900705,23.00,986.50,52.40,-55.64
1717053763240540132,23.01,986.46,52.42,-55.41
1717053763327111538,23.01,986.55,52.42,-55.41
1717053763433151226,23.01,986.46,52.41,-55.39
1717053763539877319,23.02,986.53,52.40,-55.15
1717053763635354038,23.02,986.53,52.40,-53.33
1717053763731524871,23.01,986.55,52.42,-54.80
1717053763827872632,23.01,986.48,52.41,-55.31
1717053763934195705,23.02,986.50,52.40,-55.36
1717053764041020184,23.01,986.52,52.42,-55.34
1717053764126040288,23.01,986.55,52.41,-55.31
1717053764232628100,23.01,986.49,52.39,-55.10
1717053764328884923,23.01,986.52,52.42,-55.35
1717053764435709975,23.01,986.49,52.40,-55.32
1717053764531446121,23.01,986.49,52.41,-55.49
1717053764627411329,23.01,986.49,52.41,-55.48
1717053764734116434,23.01,986.52,52.40,-55.15
1717053764840914090,23.01,986.52,52.41,-54.07
1717053764926122163,23.01,986.54,52.41,-55.15
1717053765032702788,23.01,986.46,52.39,-55.12
1717053765128727527,23.01,986.55,52.40,-55.18
1717053765235347527,23.01,986.54,52.39,-55.35
1717053765342019506,23.01,986.55,52.42,-55.44
1717053765427348985,23.01,986.54,52.41,-55.35
1717053765534033829,23.02,986.53,52.39,-55.64
1717053765630147058,23.01,986.52,52.41,-55.50
1717053765736577319,23.01,986.54,52.39,-55.41
1717053765832593412,23.01,986.51,52.41,-55.18
1717053765928671850,23.01,986.51,52.40,-55.63
1717053766035324975,23.01,986.56,52.39,-55.21
1717053766131248308,23.01,986.52,52.40,-55.49
1717053766227165183,23.01,986.49,52.41,-55.36
1717053766333767527,23.00,986.50,52.40,-55.37
1717053766429949141,23.01,986.56,52.39,-55.41
1717053766536580391,23.00,986.50,52.39,-55.19
1717053766632715547,23.01,986.48,52.40,-55.39
1717053766728530131,23.02,986.53,52.40,-55.35
1717053766835224818,23.01,986.46,52.41,-55.14
1717053766931718620,23.01,986.46,52.40,-55.41
1717053767026814454,23.01,986.49,52.39,-55.53
1717053767133533933,23.01,986.46,52.38,-55.64
1717053767230408047,23.01,986.52,52.40,-55.35
1717053767336246328,23.01,986.46,52.38,-55.56
1717053767422504297,23.01,986.55,52.39,-55.21
1717053767528198151,23.00,986.50,52.38,-55.41
1717053767634852474,23.00,986.56,52.39,-55.59
1717053767730909089,23.02,986.58,52.39,-55.51
1717053767837513776,23.01,986.49,52.38,-55.48
1717053767934253151,23.02,986.55,52.37,-55.51
1717053768030261849,23.00,986.48,52.39,-55.42
1717053768136414349,23.01,986.57,52.39,-55.40
1717053768232438932,23.01,986.51,52.38,-55.44
1717053768328462734,23.01,986.51,52.40,-55.49
1717053768434819713,23.01,986.49,52.38,-52.93
1717053768530966797,23.01,986.46,52.39,-54.78
1717053768638251068,23.01,986.51,52.39,-55.37
1717053768723277942,23.01,986.54,52.39,-55.36
1717053768830635234,23.01,986.52,52.39,-50.99
1717053768937105911,23.02,986.50,52.38,-54.59
1717053769033066276,23.01,986.46,52.39,-55.47
1717053769128820755,23.01,986.46,52.39,-55.50
1717053769235557578,23.01,986.52,52.38,-55.42
1717053769331011744,23.01,986.57,52.37,-55.41
1717053769437694401,23.00,986.50,52.39,-55.49
1717053769522760911,23.02,986.50,52.38,-55.42
1717053769629479505,23.01,986.49,52.38,-55.25
1717053769736463463,23.02,986.50,52.37,-55.55
1717053769832099036,23.01,986.49,52.37,-54.95
1717053769939005234,23.02,986.53,52.37,-54.89
1717053770024082421,23.01,986.52,52.37,-47.93
1717053770130791015,23.01,986.49,52.37,-44.53
1717053770237411640,23.01,986.52,52.37,-54.45
1717053770333716848,23.01,986.49,52.36,-52.72
1717053770429897265,23.02,986.47,52.35,-53.85
1717053770525523150,23.02,986.47,52.37,-53.54
1717053770632755390,23.01,986.48,52.35,-53.89
1717053770739096796,23.01,986.52,52.36,-54.59
1717053770825196848,23.01,986.49,52.37,-54.74
1717053770931983202,23.02,986.58,52.37,-54.77
1717053771037950442,23.02,986.53,52.39,-55.05
1717053771134630077,23.01,986.48,52.35,-55.31
1717053771230863931,23.01,986.51,52.39,-55.10
1717053771325906431,23.02,986.58,52.39,-52.98
1717053771432229087,23.01,986.52,52.37,-52.82
1717053771539429035,23.02,986.50,52.38,-55.02
1717053771624875129,23.01,986.56,52.39,-55.57
1717053771731248306,23.00,986.58,52.39,-50.65
1717053771827852889,23.01,986.51,52.37,-55.40
1717053771933920077,23.01,986.54,52.38,-55.47
1717053772041161431,23.01,986.51,52.40,-55.68
1717053772125283775,23.01,986.51,52.39,-55.58
1717053772231473774,23.02,986.50,52.39,-55.73
1717053772338191847,23.01,986.56,52.40,-55.45
1717053772434158097,23.01,986.49,52.41,-55.79
1717053772530236743,23.01,986.52,52.37,-55.64
1717053772626158306,23.01,986.46,52.38,-55.51
1717053772733391691,23.01,986.52,52.40,-55.56
1717053772840471743,23.02,986.53,52.39,-55.74
1717053772925543305,23.01,986.57,52.39,-55.67
1717053773032905441,23.01,986.48,52.39,-55.73
1717053773128942055,23.02,986.50,52.39,-55.59
1717053773235081014,23.01,986.49,52.38,-55.55
1717053773332001951,23.01,986.46,52.37,-55.61
1717053773426326430,23.02,986.58,52.37,-55.57
1717053773534634816,23.01,986.57,52.41,-55.58
1717053773630627628,23.01,986.52,52.40,-55.67
1717053773724831899,23.02,986.53,52.40,-55.59
1717053773832683149,23.01,986.51,52.41,-55.49
1717053773927560076,23.01,986.57,52.41,-55.73
1717053774036137211,23.01,986.57,52.44,-55.89
1717053774141237472,23.02,986.53,52.41,-55.61
1717053774226822992,23.02,986.53,52.42,-55.29
1717053774332858409,23.02,986.55,52.43,-55.53
1717053774429934242,23.01,986.57,52.44,-53.83
1717053774535524815,23.00,986.50,52.43,-55.35
1717053774632606117,23.01,986.55,52.43,-55.42
1717053774727500805,23.02,986.53,52.44,-55.51
1717053774835245180,23.02,986.55,52.44,-55.48
1717053774930826221,23.02,986.53,52.42,-55.09
1717053775026132107,23.02,986.53,52.44,-55.28
1717053775133989971,23.01,986.46,52.45,-55.56
1717053775230639086,23.01,986.46,52.44,-55.61
1717053775335542627,23.01,986.55,52.45,-55.42
1717053775432690909,23.01,986.52,52.44,-55.65
1717053775529145804,23.01,986.48,52.45,-55.46
1717053775635265752,23.02,986.58,52.45,-55.58
1717053775731991481,23.01,986.56,52.43,-55.37
1717053775827540544,23.02,986.47,52.44,-55.39
1717053775932855231,23.02,986.55,52.44,-51.92
1717053776030880492,23.01,986.55,52.43,-54.09
1717053776135624919,23.02,986.53,52.44,-55.32
1717053776221860752,23.01,986.52,52.44,-54.03
1717053776328020908,23.02,986.53,52.43,-54.13
1717053776434783356,23.01,986.51,52.42,-55.37
1717053776530854867,23.01,986.44,52.44,-55.15
1717053776637019971,23.01,986.52,52.42,-55.08
1717053776733463252,23.02,986.43,52.44,-55.09
1717053776829164294,23.01,986.54,52.42,-55.32
1717053776936194033,23.01,986.56,52.44,-55.31
1717053777032874137,23.01,986.63,52.44,-55.48
1717053777128574502,23.02,986.53,52.44,-55.40
1717053777235505595,23.01,986.55,52.44,-55.12
1717053777331020439,23.02,986.53,52.41,-54.57
1717053777437874658,23.01,986.57,52.43,-55.46
1717053777524074814,23.02,986.55,52.41,-55.61
1717053777628880856,23.01,986.54,52.42,-55.80
1717053777736064710,23.01,986.57,52.42,-55.54
1717053777832062939,23.01,986.57,52.43,-55.60
1717053777928058981,23.02,986.59,52.40,-55.55
1717053778024529554,23.02,986.55,52.42,-55.45
1717053778131416116,23.01,986.54,52.41,-55.26
1717053778237847626,23.02,986.58,52.42,-55.24
1717053778333407626,23.01,986.51,52.42,-54.91
1717053778430920387,23.02,986.53,52.41,-55.44
1717053778536382001,23.03,986.46,52.42,-55.36
1717053778632349605,23.02,986.53,52.42,-55.30
1717053778738707626,23.02,986.47,52.42,-55.58
1717053778824162939,23.02,986.58,52.41,-55.56
1717053778931660334,23.01,986.51,52.42,-55.51
1717053779038329657,23.01,986.54,52.40,-55.32
1717053779133572053,23.01,986.54,52.42,-55.50
1717053779229521532,23.02,986.55,52.41,-55.57
1717053779325464813,23.01,986.55,52.41,-55.42
1717053779432557730,23.01,986.55,52.42,-55.01
1717053779538816480,23.01,986.52,52.40,-55.00
1717053779624038720,23.02,986.59,52.44,-55.42
1717053779730870074,23.02,986.55,52.41,-55.39
1717053779837352001,23.01,986.52,52.44,-55.39
1717053779934888459,23.01,986.60,52.44,-55.40
1717053780039986324,23.01,986.52,52.43,-55.47
1717053780125525438,23.02,986.59,52.43,-55.11
1717053780232078771,23.02,986.48,52.43,-53.58
1717053780339277521,23.01,986.49,52.44,-55.54
1717053780434141219,23.02,986.53,52.45,-55.40
1717053780532023563,23.02,986.51,52.43,-55.28
1717053780626225490,23.02,986.55,52.43,-55.09
1717053780733594188,23.02,986.53,52.44,-55.32
1717053780840320073,23.01,986.49,52.44,-55.39
1717053780925391167,23.02,986.56,52.42,-55.51
1717053781032438511,23.02,986.53,52.42,-55.02
1717053781127500281,23.01,986.52,52.42,-55.56
1717053781234909240,23.02,986.51,52.42,-55.39
1717053781330877469,23.01,986.46,52.42,-55.57
1717053781427233094,23.01,986.44,52.42,-55.61
1717053781533913094,23.01,986.46,52.44,-55.47
1717053781641200438,23.02,986.50,52.42,-55.36
1717053781726262729,23.01,986.54,52.42,-55.41
1717053781832473875,23.01,986.49,52.43,-55.40
1717053781928087156,23.01,986.55,52.42,-55.24
1717053782035083771,23.02,986.53,52.42,-55.61
1717053782142454969,23.01,986.55,52.43,-55.60
1717053782227192364,23.02,986.50,52.42,-55.38
1717053782333053250,23.01,986.52,52.43,-55.69
1717053782429955698,23.02,986.56,52.43,-55.66
1717053782536044968,23.02,986.53,52.42,-55.41
1717053782632255489,23.02,986.50,52.43,-55.48
1717053782728228614,23.01,986.55,52.42,-55.26
1717053782834727468,23.01,986.57,52.41,-55.62
1717053782942315333,23.01,986.52,52.41,-55.58
1717053783027569968,23.02,986.50,52.42,-55.63
1717053783134718197,23.01,986.49,52.41,-55.58
1717053783229703666,23.01,986.52,52.41,-55.67
1717053783337249499,23.01,986.49,52.42,-55.61
